N_in_packets,N_out_packets,in_first_thirty,out_first_thirty,out_fraction,in_fraction,out_std,in_std,out_mean,in_mean,N_packets,time_fraction,sum_N,incoming_packets_size,outgoing_packets_size,total_packets_size,y
9320,632,23,7,0.0635048232,0.936495177,2882.984481,2666.251879,5011.729936,4456.969937,9952,1181.947743,19904,-4771840,323584,-4448256,0
9350,604,21,9,0.060679124,0.939320876,2874.942819,2783.1842,5016.087807,4380.155629,9954,1133.712984,19908,-4787200,309248,-4477952,0
9386,570,22,8,0.0572519084,0.942748092,2875.013876,2784.543238,5016.494353,4352.859649,9956,821.4521452,19912,-4805632,291840,-4513792,0
9350,608,22,8,0.061056437,0.938943563,2877.605972,2738.835158,5023.99893,4295.182566,9958,655.9947299,19916,-4787200,311296,-4475904,0
9351,602,21,9,0.0604842761,0.939515724,2880.587531,2684.06905,5015.931023,4372.275748,9953,692.6235212,19906,-4787712,308224,-4479488,0
9301,648,22,8,0.0651321741,0.934867826,2871.987647,2848.631582,4999.956026,4616.796296,9949,1232.83767,19898,-4762112,331776,-4430336,0
2961,231,22,8,0.0723684211,0.927631579,908.3681718,1074.917434,1594.851739,1617.627706,3192,50.1020248,6384,-1516032,118272,-1397760,0
984,164,18,12,0.142857143,0.857142857,315.9361114,412.1083943,573.4126016,581.0243902,1148,28.75031305,2296,-503808,83968,-419840,1
963,107,19,11,0.1,0.9,305.0277215,286.490884,555.1152648,358.9626168,1070,102.5886865,2140,-493056,54784,-438272,1
964,154,18,12,0.137745975,0.862254025,306.0647208,411.9615937,558.1815353,567.7532468,1118,32.07114171,2236,-493568,78848,-414720,1
1045,151,18,12,0.126254181,0.873745819,334.2026293,411.8606857,603.8076555,561.7682119,1196,131.1403509,2392,-535040,77312,-457728,1
959,169,18,12,0.149822695,0.850177305,311.3248706,397.1066917,563.6673618,569.2248521,1128,30.4947283,2256,-491008,86528,-404480,1
1092,158,18,12,0.1264,0.8736,348.3519478,436.3542817,629.8452381,595.4683544,1250,38.94080997,2500,-559104,80896,-478208,1
1114,164,18,12,0.128325509,0.871674491,357.7216976,435.0560319,645.8581688,596.3109756,1278,157.5832306,2556,-570368,83968,-486400,1
944,120,18,12,0.112781955,0.887218045,305.0051699,267.942388,554.2108051,361.7083333,1064,60.8,2128,-483328,61440,-421888,1
1009,120,18,12,0.106288751,0.893711249,320.8848248,314.8564417,585.864222,389.5666667,1129,126.4277716,2258,-516608,61440,-455168,1
938,142,19,11,0.131481481,0.868518519,297.9756984,390.7994954,541.2942431,535.2535211,1080,129.3413174,2160,-480256,72704,-407552,1
969,155,18,12,0.137900356,0.862099644,311.3687867,396.3086999,565.0773994,546.3870968,1124,135.5850422,2248,-496128,79360,-416768,1
1058,138,18,12,0.115384615,0.884615385,333.69756,421.9690939,602.9319471,564.5217391,1196,92.28395062,2392,-541696,70656,-471040,1
920,122,18,12,0.117082534,0.882917466,298.7876496,269.5142036,541.951087,367.2786885,1042,118.2746879,2084,-471040,62464,-408576,1
960,164,18,12,0.145907473,0.854092527,309.0754679,402.9475261,562.03125,565.2439024,1124,32.22477064,2248,-491520,83968,-407552,1
944,160,18,12,0.144927536,0.855072464,306.8754588,381.0181508,553.2955508,547.80625,1104,98.22064057,2208,-483328,81920,-401408,1
926,112,18,12,0.107899807,0.892100193,296.7578045,272.361123,539.2343413,356.3392857,1038,88.5665529,2076,-474112,57344,-416768,1
894,109,19,11,0.108673978,0.891326022,277.3933992,366.6961503,493.1935123,574.2293578,1003,95.16129032,2006,-457728,55808,-401920,1
943,142,18,12,0.130875576,0.869124424,297.3082561,403.0415037,541.3340403,554.0633803,1085,135.7947434,2170,-482816,72704,-410112,1
1041,131,19,11,0.111774744,0.888225256,334.8885603,333.9687876,603.8194044,448.870229,1172,123.7592397,2344,-532992,67072,-465920,1
575,107,18,12,0.156891496,0.843108504,192.6346122,215.6525788,347.2504348,310.5981308,682,10.63299033,1364,-294400,54784,-239616,1
918,132,22,8,0.125714286,0.874285714,294.1492072,356.7513225,531.2331155,485.6287879,1050,72.16494845,2100,-470016,67584,-402432,1
814,83,21,9,0.0925306577,0.907469342,254.5544778,298.5240885,449.5012285,444.0843373,897,133.2838039,1794,-416768,42496,-374272,1
933,114,22,8,0.108882521,0.891117479,297.9713092,328.3128927,531.7749196,460.3684211,1047,92.5729443,2094,-477696,58368,-419328,1
987,114,22,8,0.103542234,0.896457766,310.2177153,371.9467471,557.9777102,490.5877193,1101,149.7959184,2202,-505344,58368,-446976,1
1008,137,21,9,0.119650655,0.880349345,324.3137015,365.3785,582.640873,502.0656934,1145,150.0655308,2290,-516096,70144,-445952,1
922,131,22,8,0.124406458,0.875593542,295.1826505,359.0853777,530.0737527,505.3664122,1053,38.78453039,2106,-472064,67072,-404992,1
991,126,21,9,0.112802149,0.887197851,318.6272013,330.7044425,573.110999,448.015873,1117,147.5561427,2234,-507392,64512,-442880,1
907,137,20,10,0.131226054,0.868773946,293.180609,348.4272513,528.2844542,484.2043796,1044,55.0052687,2088,-464384,70144,-394240,1
1025,117,22,8,0.102451839,0.897548161,325.2721936,350.1515901,582.9902439,470.8376068,1142,169.1851852,2284,-524800,59904,-464896,1
905,120,22,8,0.117073171,0.882926829,291.3949111,312.3137561,525.4154696,419.3666667,1025,102.7054108,2050,-463360,61440,-401920,1
941,119,22,8,0.112264151,0.887735849,300.349567,321.2344615,546.2678002,405.8151261,1060,114.5945946,2120,-481792,60928,-420864,1
920,100,21,9,0.0980392157,0.901960784,293.9425932,250.3561072,527.3869565,355.14,1020,145.2991453,2040,-471040,51200,-419840,1
884,96,22,8,0.0979591837,0.902040816,280.3467802,258.5457424,507.270362,336.0729167,980,101.8711019,1960,-452608,49152,-403456,1
985,115,22,8,0.104545455,0.895454545,312.3921464,335.6567328,564.4558376,430.9652174,1100,94.99136442,2200,-504320,58880,-445440,1
1059,136,21,9,0.113807531,0.886192469,338.5139683,379.9354525,609.4645892,508.7279412,1195,150.6935687,2390,-542208,69632,-472576,1
1054,116,21,9,0.0991452991,0.900854701,336.6745364,322.7717047,598.9108159,463.6465517,1170,112.3919308,2340,-539648,59392,-480256,1
1062,106,21,9,0.0907534247,0.909246575,334.4083701,341.3255447,596.4557439,464.7169811,1168,142.0924574,2336,-543744,54272,-489472,1
1018,136,22,8,0.117850953,0.882149047,325.7235446,380.7953554,583.7770138,530.5147059,1154,64.50531023,2308,-521216,69632,-451584,1
914,140,21,9,0.132827324,0.867172676,297.1118488,345.5620866,532.5251641,494.6928571,1054,69.20551543,2108,-467968,71680,-396288,1
546,99,20,10,0.153488372,0.846511628,182.9958967,200.2109682,328.529304,292.5050505,645,9.872952702,1290,-279552,50688,-228864,1
2650,281,19,11,0.0958717161,0.904128284,817.507794,873.4369963,1402.096981,2068.644128,2931,74.22132185,5862,-1356800,143872,-1212928,1
2691,311,18,12,0.103597602,0.896402398,842.3234711,1009.778451,1468.607952,1786.106109,3002,207.6071923,6004,-1377792,159232,-1218560,1
2982,295,18,12,0.090021361,0.909978639,916.4410741,1155.776478,1606.950369,1962.972881,3277,229.6426069,6554,-1526784,151040,-1375744,1
2534,287,19,11,0.101736973,0.898263027,777.1014535,1029.513098,1372.790845,1748.358885,2821,314.84375,5642,-1297408,146944,-1150464,1
2764,313,18,12,0.101722457,0.898277543,866.0873455,1014.686351,1504.587916,1842.881789,3077,251.8003273,6154,-1415168,160256,-1254912,1
2718,305,19,11,0.100893152,0.899106848,843.8315551,1026.729585,1471.007726,1877.301639,3023,207.3388203,6046,-1391616,156160,-1235456,1
2890,259,18,12,0.0822483328,0.917751667,882.8449911,1130.442792,1551.937024,1832.343629,3149,393.625,6298,-1479680,132608,-1347072,1
2749,356,18,12,0.114653784,0.885346216,857.8644987,1053.871261,1496.64387,1988.176966,3105,65.97960051,6210,-1407488,182272,-1225216,1
2790,289,18,12,0.0938616434,0.906138357,873.5292783,928.2683922,1497.170251,1953.477509,3079,60.95822609,6158,-1428480,147968,-1280512,1
3115,323,19,11,0.0939499709,0.906050029,963.3831271,1169.468699,1679.301124,2107.176471,3438,282.0344545,6876,-1594880,165376,-1429504,1
2683,242,18,12,0.0827350427,0.917264957,832.2247034,957.8920426,1450.405143,1602.636364,2925,296.0526316,5850,-1373696,123904,-1249792,1
3138,336,19,11,0.0967184801,0.90328152,966.2130698,1208.144253,1689.76928,2183.270833,3474,341.5929204,6948,-1606656,172032,-1434624,1
2661,291,19,11,0.0985772358,0.901422764,826.5782146,873.2865642,1414.51522,2043.309278,2952,78.36474648,5904,-1362432,148992,-1213440,1
2800,287,18,12,0.0929705215,0.907029478,866.4869633,1067.924049,1517.015714,1807.261324,3087,275.1336898,6174,-1433600,146944,-1286656,1
2485,231,18,12,0.0850515464,0.914948454,770.9018208,911.549857,1353.170221,1415.835498,2716,232.5342466,5432,-1272320,118272,-1154048,1
2673,310,18,12,0.103922226,0.896077774,835.4382755,906.3657736,1432.303404,2006.73871,2983,52.26914316,5966,-1368576,158720,-1209856,1
2759,317,18,12,0.103055917,0.896944083,852.7457102,1079.518218,1495.425516,1913.397476,3076,219.0883191,6152,-1412608,162304,-1250304,1
2693,300,19,11,0.100233879,0.899766121,840.3882186,997.1028986,1461.382102,1816.73,2993,355.8858502,5986,-1378816,153600,-1225216,1
2702,179,19,11,0.0621312044,0.937868796,824.1143447,886.0486704,1460.828275,1141.692737,2881,51.07250488,5762,-1383424,91648,-1291776,1
2085,154,18,12,0.0687807057,0.931219294,637.5400623,741.6692033,1109.741966,1258.883117,2239,41.60936629,4478,-1067520,78848,-988672,1
1042,172,18,12,0.141680395,0.858319605,339.9169133,407.4743205,611.9328215,580.6453488,1214,99.34533552,2428,-533504,88064,-445440,1
969,134,18,12,0.121486854,0.878513146,308.1536502,377.0541089,561.7667699,481.3731343,1103,74.12634409,2206,-496128,68608,-427520,1
1000,159,18,12,0.13718723,0.86281277,319.2936383,417.5357396,583.112,560.427673,1159,116.1322645,2318,-512000,81408,-430592,1
877,144,18,12,0.141038198,0.858961802,280.6665503,367.0865021,516.7468643,476,1021,24.5196926,2042,-449024,73728,-375296,1
973,165,18,12,0.144991213,0.855008787,312.5980791,409.9341265,570.4820144,563.7090909,1138,32.32036353,2276,-498176,84480,-413696,1
1007,145,18,12,0.125868056,0.874131944,322.7889189,387.9911001,585.5273088,513.8068966,1152,167.9300292,2304,-515584,74240,-441344,1
1047,162,18,12,0.133995037,0.866004963,338.5713134,408.5436766,610.1470869,571.7345679,1209,143.7574316,2418,-536064,82944,-453120,1
935,109,18,12,0.10440613,0.89559387,296.8541877,277.8641784,543.6716578,340.8899083,1044,108.8633994,2088,-478720,55808,-422912,1
949,162,18,12,0.145814581,0.854185419,307.3764648,389.7246016,557.2550053,548.6481481,1111,147.9360852,2222,-485888,82944,-402944,1
1024,130,18,12,0.112651646,0.887348354,331.7085409,290.5672909,599.5498047,403.8153846,1154,35.48585486,2308,-524288,66560,-457728,1
966,120,18,12,0.110497238,0.889502762,311.1345755,281.8605935,564.0403727,378.15,1086,93.86343993,2172,-494592,61440,-433152,1
1018,125,18,12,0.10936133,0.89063867,321.0970071,381.4710259,583.7721022,476.128,1143,137.214886,2286,-521216,64000,-457216,1
1057,154,18,12,0.12716763,0.87283237,337.3212629,422.9730331,610.5666982,574.6558442,1211,135.7623318,2422,-541184,78848,-462336,1
1002,142,18,12,0.124125874,0.875874126,320.3912417,390.7059464,577.8812375,534.528169,1144,29.07242694,2288,-513024,72704,-440320,1
1062,164,18,12,0.133768352,0.866231648,340.6456916,429.4310246,616.806968,592.0853659,1226,33.5890411,2452,-543744,83968,-459776,1
890,145,18,12,0.140096618,0.859903382,286.2140029,366.1993957,520.5359551,502.4344828,1035,63.84947563,2070,-455680,74240,-381440,1
906,153,18,12,0.144475921,0.855524079,292.8975679,372.5719058,531.1214128,523.3594771,1059,58.18681319,2118,-463872,78336,-385536,1
951,107,18,12,0.101134216,0.898865784,301.6046013,281.0219372,549.4227129,352.4299065,1058,79.42942943,2116,-486912,54784,-432128,1
958,129,18,12,0.118675253,0.881324747,309.5624765,301.4706842,564.82881,389.3178295,1087,130.8062575,2174,-490496,66048,-424448,1
984,164,18,12,0.142857143,0.857142857,315.9298878,412.1694556,575.2388211,570.0670732,1148,31.31478451,2296,-503808,83968,-419840,1
2375,234,18,12,0.0896895362,0.910310464,721.5936182,996.4838159,1284.696842,1511.068376,2609,215.2640264,5218,-1216000,119808,-1096192,1
2337,227,19,11,0.0885335413,0.911466459,710.4017492,962.431252,1258.673513,1527.797357,2564,250.8806262,5128,-1196544,116224,-1080320,1
2402,226,19,11,0.0859969559,0.914003044,728.9191192,1000.978861,1295.75229,1513.756637,2628,266.2613982,5256,-1229824,115712,-1114112,1
2210,104,18,12,0.0449438202,0.95505618,659.3809291,826.6103622,1161.027602,1082.538462,2314,44.84496124,4628,-1131520,53248,-1078272,1
2385,154,18,12,0.0606538007,0.939346199,720.7056413,880.7378332,1282.050314,1083.376623,2539,203.12,5078,-1221120,78848,-1142272,1
2298,200,18,12,0.0800640512,0.919935949,693.3455397,898.4709155,1215.696258,1637.905,2498,64.39804073,4996,-1176576,102400,-1074176,1
2386,187,19,11,0.072677808,0.927322192,723.3450478,949.1324448,1278.054484,1401.139037,2573,326.9377382,5146,-1221632,95744,-1125888,1
2423,243,18,12,0.0911477869,0.908852213,733.8949537,1023.865779,1306.560462,1602.119342,2666,50.28291211,5332,-1240576,124416,-1116160,1
2333,156,19,11,0.0626757734,0.937324227,705.327049,878.6849656,1255.222889,1092.115385,2489,269.9566161,4978,-1194496,79872,-1114624,1
2317,153,18,12,0.0619433198,0.93805668,702.682475,821.2599472,1250.598187,1006.856209,2470,167.5712347,4940,-1186304,78336,-1107968,1
2285,184,18,12,0.0745240988,0.925475901,687.3202187,847.3515099,1197.692341,1698.304348,2469,67.23856209,4938,-1169920,94208,-1075712,1
2344,141,18,12,0.0567404427,0.943259557,707.3117577,824.6345127,1258.731229,981.4822695,2485,245.5533597,4970,-1200128,72192,-1127936,1
2335,153,19,11,0.0614951768,0.938504823,706.9900802,848.1507298,1257.32591,1048.75817,2488,201.9480519,4976,-1195520,78336,-1117184,1
2296,192,18,12,0.077170418,0.922829582,687.4618488,880.9738535,1203.789199,1731.333333,2488,66.17021277,4976,-1175552,98304,-1077248,1
2413,228,18,12,0.0863309353,0.913669065,730.5311504,1008.446683,1297.506424,1569.640351,2641,260.4536489,5282,-1235456,116736,-1118720,1
2356,221,18,12,0.0857586341,0.914241366,716.2967007,978.4741908,1274.554754,1442.995475,2577,308.9928058,5154,-1206272,113152,-1093120,1
2398,143,19,11,0.0562770563,0.943722944,723.6371687,847.9632683,1285.2598,1031.874126,2541,193.6737805,5082,-1227776,73216,-1154560,1
2306,147,18,12,0.0599266205,0.94007338,699.7338541,795.9450057,1241.244579,1003.544218,2453,236.5477338,4906,-1180672,75264,-1105408,1
2350,174,18,12,0.0689381933,0.931061807,715.968577,872.6148536,1271.587234,1139.770115,2524,199.8416469,5048,-1203200,89088,-1114112,1
1047,99,18,12,0.0863874346,0.913612565,326.1013788,342.15525,587.8376313,421.8686869,1146,17.91464749,2292,-536064,50688,-485376,1
2575,280,18,12,0.0980735552,0.901926445,807.5105277,959.7266746,1437.307961,1342.4,2855,68.36685824,5710,-1318400,143360,-1175040,1
2689,244,18,12,0.0831912717,0.916808728,843.3212376,773.1770241,1504.035701,1058.848361,2933,258.1866197,5866,-1376768,124928,-1251840,1
2672,250,19,11,0.0855578371,0.914442163,844.07939,761.149354,1492.733533,1127.676,2922,261.3595707,5844,-1368064,128000,-1240064,1
2797,263,19,11,0.0859477124,0.914052288,875.8829296,916.7894738,1555.835181,1261.060837,3060,381.0709838,6120,-1432064,134656,-1297408,1
2618,303,18,12,0.103731599,0.896268401,830.5086911,927.976203,1481.115737,1287.194719,2921,329.6839729,5842,-1340416,155136,-1185280,1
2560,244,18,12,0.0870185449,0.912981455,807.2286502,712.8411809,1441.634375,991.9098361,2804,212.5852919,5608,-1310720,124928,-1185792,1
2679,275,18,12,0.0930941097,0.90690589,839.2113912,961.685357,1493.088839,1325.636364,2954,344.6907818,5908,-1371648,140800,-1230848,1
2629,274,18,12,0.0943851188,0.905614881,828.8213156,913.5224539,1464.12248,1335.686131,2903,278.0651341,5806,-1346048,140288,-1205760,1
2599,292,18,12,0.101003113,0.898996887,820.3746889,947.2019669,1455.672951,1359.90411,2891,76.5219693,5782,-1330688,149504,-1181184,1
2580,264,18,12,0.0928270042,0.907172996,809.3221327,927.2626758,1423.668992,1411.075758,2844,75.81978139,5688,-1320960,135168,-1185792,1
1397,186,18,12,0.117498421,0.882501579,441.6675936,558.5022517,793.7695061,778.7096774,1583,259.5081967,3166,-715264,95232,-620032,1
2573,248,18,12,0.0879120879,0.912087912,801.2363247,939.3734611,1413.249903,1387.657258,2821,72.03779367,5642,-1317376,126976,-1190400,1
2744,286,19,11,0.0943894389,0.905610561,872.4091561,861.7437949,1539.923105,1281.174825,3030,208.9655172,6060,-1404928,146432,-1258496,1
2630,234,18,12,0.0817039106,0.918296089,818.721774,909.8396253,1438.21673,1368.247863,2864,283.0039526,5728,-1346560,119808,-1226752,1
2608,277,18,12,0.0960138648,0.903986135,819.6207038,942.1754002,1453.774156,1341.559567,2885,50.71190016,5770,-1335296,141824,-1193472,1
2708,311,17,13,0.103014243,0.896985757,858.6934897,959.6628113,1529.355982,1341.459807,3019,321.1702128,6038,-1386496,159232,-1227264,1
2572,264,19,11,0.0930888575,0.906911142,806.5529026,928.0643813,1421.585925,1388.435606,2836,75.40547727,5672,-1316864,135168,-1181696,1
2689,242,19,11,0.0825656772,0.917434323,847.2950445,738.0290821,1499.257345,1096.458678,2931,255.5361813,5862,-1376768,123904,-1252864,1
2792,263,19,11,0.0860883797,0.91391162,875.6792575,880.8261151,1558.93553,1199.589354,3055,220.7369942,6110,-1429504,134656,-1294848,1
1154,187,18,12,0.139448173,0.860551827,380.8987456,422.5458098,675.1585789,645.3368984,1341,20.16844638,2682,-590848,95744,-495104,1
871,109,18,12,0.11122449,0.88877551,278.2905519,281.3065839,507.8300804,352.0183486,980,111.8721461,1960,-445952,55808,-390144,1
886,146,18,12,0.141472868,0.858527132,285.7710798,362.4995063,519.3656885,499.109589,1032,57.81512605,2064,-453632,74752,-378880,1
932,145,18,12,0.13463324,0.86536676,298.2797191,380.7604005,543.8208155,508.0137931,1077,123.3676976,2154,-477184,74240,-402944,1
972,166,18,12,0.145869947,0.854130053,312.6295167,409.2644497,568.3971193,575.9578313,1138,31.85890258,2276,-497664,84992,-412672,1
978,152,18,12,0.134513274,0.865486726,311.2272587,409.0530614,568.7453988,544.6184211,1130,112.7744511,2260,-500736,77824,-422912,1
977,173,18,12,0.150434783,0.849565217,317.3709489,404.5334058,573.7082907,585.6184971,1150,33.10305124,2300,-500224,88576,-411648,1
123,63,18,12,0.338709677,0.661290323,46.2268773,58.31676906,80.7398374,118.4126984,186,21.52777778,372,-62976,32256,-30720,1
980,172,18,12,0.149305556,0.850694444,316.9444919,410.0773115,574.2561224,589.2848837,1152,31.65704864,2304,-501760,88064,-413696,1
980,128,18,12,0.115523466,0.884476534,310.7384148,368.2016725,567.2255102,457.0703125,1108,120.6971678,2216,-501760,65536,-436224,1
982,142,18,12,0.12633452,0.87366548,315.0548085,377.9691748,571.1160896,502.915493,1124,71.59235669,2248,-502784,72704,-430080,1
958,150,18,12,0.135379061,0.864620939,306.0904692,396.0437947,557.651357,534.3733333,1108,120.9606987,2216,-490496,76800,-413696,1
972,160,18,12,0.141342756,0.858657244,310.5292233,411.6584464,564.1347737,580.86875,1132,31.7264574,2264,-497664,81920,-415744,1
943,67,18,12,0.0663366337,0.933663366,289.6572299,289.6390807,514.3711559,380.641791,1010,85.30405405,2020,-482816,34304,-448512,1
979,111,18,12,0.101834862,0.898165138,311.074693,287.0720914,565.9897855,364.7837838,1090,24.61607949,2180,-501248,56832,-444416,1
